id,title,epic,priority,status,origin,dependencies,body
EXT-08,[EXT-08] Hooks verwalten und Aktivierung nachvollziehbar machen,EXT,P1,draft,l8git-Bestand / Ausbau,"EXT-03, EVT-10, SEC-01","**Problem und Ziel:** Native Hook-Dateien, Matcher, Quellen und Aktivierungszustände bearbeiten.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P1  
**Herkunft:** l8git-Bestand / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-03, EVT-10, SEC-01

**Akzeptanzkriterien:**

- [ ] Create/Edit/Disable berücksichtigt CLI-Eventschema und Scope; relevante Start-/Tool-/Stop-/Compaction-Hooks werden inventarisiert.
- [ ] Untrusted-Repo-Hooks laufen nicht beim bloßen Inventarscan; Laufzeitfehler und tatsächliche Hook-Aktivität sind nachvollziehbar.

**Prüfung:** Hook mit Matcher, Managed-Override und Start eines nicht vertrauten Repos.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
EXT-09,[EXT-09] Plugin- und Marketplace-Lebenszyklus vervollständigen,EXT,P1,draft,l8git-Bestand / Ausbau,"EXT-03, EXT-05, SET-05","**Problem und Ziel:** Installieren, Aktivieren, Deaktivieren, Aktualisieren und Entfernen pro Scope anbieten.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P1  
**Herkunft:** l8git-Bestand / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-03, EXT-05, SET-05

**Akzeptanzkriterien:**

- [ ] Pluginquelle, Version, installierter Zustand und Konflikte sind sichtbar; Skills, Hooks und MCP aus Plugins werden der Quelle zugeordnet.
- [ ] CLI-Fehler bleiben sichtbar; Deinstallation entfernt keine fremden Dateien und laufende Sessions zeigen Reload-/Restartbedarf.

**Prüfung:** Defektes Plugin, Update mit geänderten Tools und Deinstallation während aktiver Session.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
EXT-10,"[EXT-10] CLAUDE.md, Rules und Memory kontextbezogen verwalten",EXT,P1,draft,Erweiterung / Versionsprüfung,"EXT-03, CHAT-08, SEC-03","**Problem und Ziel:** Instruktionen und persistente Erinnerung als eigene native Capability behandeln.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P1  
**Herkunft:** Erweiterung / Versionsprüfung  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-03, CHAT-08, SEC-03

**Akzeptanzkriterien:**

- [ ] Wirksame Quellen und Scope sind einsehbar; Create/Edit von CLAUDE.md und Rules erhält fremde Inhalte.
- [ ] Native Memory-Kommandos werden nur bei belegter Unterstützung angeboten; Codex-only-Import/Memory-Methoden werden nicht als Claude-Erfolg mit leerer Liste emuliert.

**Prüfung:** Verschachtelte Regeln, nicht schreibbare Managed-Datei und unsupported Memory-Kommando.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
EXT-11,[EXT-11] Capability-Sync und Import mit Vorschau erhalten,EXT,P1,draft,l8git-Bestand / Ausbau,"EXT-03, EXT-08, SEC-03","**Problem und Ziel:** Vorhandenen CLI-übergreifenden Sync in das Pattern integrieren.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P1  
**Herkunft:** l8git-Bestand / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-03, EXT-08, SEC-03

**Akzeptanzkriterien:**

- [ ] Plan zeigt create/update/same/unsupported samt Quell- und Zielinstanz; inkompatible Formate werden nicht blind kopiert.
- [ ] Anwendung besitzt Backup, Einzelresultate und Wiederholbarkeit; native Claude-Import-Befehle werden separat auf Version und Dry-Run geprüft.

**Prüfung:** Skill-/Hook-Sync mit Namenskonflikt, Teilausfall und erneutem Anwenden.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
EXT-12,"[EXT-12] Browser-, Chart- und Barcode-Addons vollständig erhalten",EXT,P1,draft,l8git-Bestand / Bestandsschutz,"EXT-07, EXT-06, EVT-05","**Problem und Ziel:** Bestehende l8git-Extras unter dem Provider-Pattern weiter nutzbar machen.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P1  
**Herkunft:** l8git-Bestand / Bestandsschutz  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-07, EXT-06, EVT-05

**Akzeptanzkriterien:**

- [ ] Native MCP- und Markdown-Renderer funktionieren pro unterstütztem Toolkanal; ungültige Chart-/Barcode-Daten bleiben sicherer Fallback.
- [ ] Browser-MCP-Einstellungen bewahren fremde Config; Browsererfolg basiert auf Toolbelegen, Renderer-Ack bestätigt nur tatsächlich verarbeitete Ausgabe.

**Prüfung:** Bestehende Addon-/Renderer-Tests plus Claude-Turn mit je einer Ausgabe.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
EXT-13,"[EXT-13] MCP-Prompts, Resources und weitere Protokollflächen prüfen",EXT,P2,draft,Erweiterung / Versionsprüfung,"EXT-05, EXT-07, ASK-06","**Problem und Ziel:** Über tools/list und tools/call hinausgehende MCP-Funktionen explizit inventarisieren.

**Bereich:** /agents · Skills, MCP, Hooks, Plugins und native Erweiterungen  
**Priorität:** P2  
**Herkunft:** Erweiterung / Versionsprüfung  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EXT-05, EXT-07, ASK-06

**Akzeptanzkriterien:**

- [ ] Für Resources, Resource-Links, Prompts, Notifications und Elicitation ist je Feature native Nutzung, eigene UI oder unsupported dokumentiert.
- [ ] Nur von CLI und MCP-Version bestätigte Flächen werden angeboten; nicht implementierte Methoden liefern korrekte Protokollfehler.

**Prüfung:** Stub-MCP mit Resource, Prompt, Notification und unbekannter Methode.

**Implementierungsanker in l8git:** `src/lib/agents/capability-hub.ts`, `src/lib/agents/capability-store.ts`, `src/lib/agents/capability-market.ts`, `src/lib/agents/providers/claude/chat-store.ts`, `src-tauri/src/claude.rs`, `src-tauri/src/agent_addons.rs`, `src/lib/agents/renderer-mcp.ts`

**Referenz und Übernahmebasis:** [ClaudeSkills.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkills.ts), [ClaudeSkillDispatch.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Drivers/ClaudeSkillDispatch.ts), [McpProviderSession.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/mcp/McpProviderSession.ts), [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [composer.md](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/docs/user/composer.md)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
TASK-01,[TASK-01] Subagent-Starts mit Elternbeziehung normalisieren,TASK,P1,draft,T3-Referenz / Ausbau,"EVT-01, EVT-04","**Problem und Ziel:** Agent-/Task-Toolaufrufe und task_started konsistent verbinden.

**Bereich:** /agents · Subagents, Aufgaben und Hintergrundprozesse  
**Priorität:** P1  
**Herkunft:** T3-Referenz / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** EVT-01, EVT-04

**Akzeptanzkriterien:**

- [ ] AgentId, TaskId, parent_tool_use_id und owningAgentId bleiben getrennt und bilden verschachtelte Arbeit ab.
- [ ] Tool-Aufruf und nachfolgendes Task-Event erzeugen eine gemeinsame Aktivität statt doppelter Agentkarten.

**Prüfung:** Task vor/nach Tool-Frame und verschachtelter Subagent.

**Implementierungsanker in l8git:** `src/lib/agents/providers/claude/chat-store.ts`, `src/components/agents/run/agent-run-fanout.tsx`, `src/components/agents/run/agent-run-row.tsx`, `src/components/agents/ui/agent-steps-card.tsx`

**Referenz und Übernahmebasis:** [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [ClaudeAdapter.test.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.test.ts), [providerRuntime.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/packages/contracts/src/providerRuntime.ts)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
TASK-02,"[TASK-02] Subagent-Modell, Effort, Rolle und Titel korrekt anzeigen",TASK,P1,draft,T3-Referenz / Ausbau,"TASK-01, MOD-01","**Problem und Ziel:** Konkrete Laufzeitmetadaten statt pauschaler Hauptagent-Einstellungen darstellen.

**Bereich:** /agents · Subagents, Aufgaben und Hintergrundprozesse  
**Priorität:** P1  
**Herkunft:** T3-Referenz / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** TASK-01, MOD-01

**Akzeptanzkriterien:**

- [ ] Explizite Agent-Overrides haben Vorrang vor Session-Defaults; authoritative Assistant-Modell-ID verfeinert den Eintrag.
- [ ] Früh eintreffende Subagent-Snapshots werden gepuffert und gehen vor späterem task_started nicht verloren.

**Prüfung:** Modell-Snapshot vor Start, numerischer Effort und fehlender Titel.

**Implementierungsanker in l8git:** `src/lib/agents/providers/claude/chat-store.ts`, `src/components/agents/run/agent-run-fanout.tsx`, `src/components/agents/run/agent-run-row.tsx`, `src/components/agents/ui/agent-steps-card.tsx`

**Referenz und Übernahmebasis:** [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [ClaudeAdapter.test.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.test.ts), [providerRuntime.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/packages/contracts/src/providerRuntime.ts)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
TASK-03,[TASK-03] Subagent-Fortschritt und Ausgabe getrennt darstellen,TASK,P1,draft,T3-Referenz / Ausbau,"TASK-01, EVT-05","**Problem und Ziel:** Laufende Unteraufgaben mit Beschreibung, letzter Aktion und Text sichtbar machen.

**Bereich:** /agents · Subagents, Aufgaben und Hintergrundprozesse  
**Priorität:** P1  
**Herkunft:** T3-Referenz / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** TASK-01, EVT-05

**Akzeptanzkriterien:**

- [ ] task_progress zeigt Summary, last_tool_name und zugeordnete Ausgabe; Hauptchat und Kindtranskript werden nicht vermischt.
- [ ] skip_transcript und nur vorhandene Ausgabe werden respektiert; verspäteter Fortschritt reaktiviert keine abgeschlossene Aufgabe.

**Prüfung:** Fortschritt nach Abschluss und Subagent ohne freigegebenes Transkript.

**Implementierungsanker in l8git:** `src/lib/agents/providers/claude/chat-store.ts`, `src/components/agents/run/agent-run-fanout.tsx`, `src/components/agents/run/agent-run-row.tsx`, `src/components/agents/ui/agent-steps-card.tsx`

**Referenz und Übernahmebasis:** [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [ClaudeAdapter.test.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.test.ts), [providerRuntime.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/packages/contracts/src/providerRuntime.ts)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
TASK-04,[TASK-04] Task-Statuspatches und Abschluss vollständig abbilden,TASK,P1,draft,T3-Referenz / Ausbau,"TASK-03, EVT-11","**Problem und Ziel:** task_updated und task_notification einschließlich Fehler, Pause und Background-Status verarbeiten.

**Bereich:** /agents · Subagents, Aufgaben und Hintergrundprozesse  
**Priorität:** P1  
**Herkunft:** T3-Referenz / Ausbau  
**Status:** Entwurf – nicht implementiert/abgenommen durch dieses Ticketpaket  
**Abhängigkeiten:** TASK-03, EVT-11

**Akzeptanzkriterien:**

- [ ] pending/running/completed/failed/cancelled sowie unterstützte paused/backgrounded-Zustände sind korrekt übersetzt.
- [ ] Endzeit, Output-Datei und Fehler werden übernommen; Kill und Turn-Abbruch beenden offene Kindaufgaben deterministisch.

**Prüfung:** Statuspatch mit end_time, Cancel ohne Resultat und Task-Notification nach Hauptturn.

**Implementierungsanker in l8git:** `src/lib/agents/providers/claude/chat-store.ts`, `src/components/agents/run/agent-run-fanout.tsx`, `src/components/agents/run/agent-run-row.tsx`, `src/components/agents/ui/agent-steps-card.tsx`

**Referenz und Übernahmebasis:** [ClaudeAdapter.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.ts), [ClaudeAdapter.test.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/apps/server/src/provider/Layers/ClaudeAdapter.test.ts), [providerRuntime.ts](https://github.com/pingdotgg/t3code/blob/6c583620ff7ad3235b135af7107c0543467eecfa/packages/contracts/src/providerRuntime.ts)

**Abnahmehinweis:** Bestehendes Verhalten zuerst gegen diese Kriterien prüfen und nur die Lücke implementieren. Nicht unterstützte native Operationen benötigen einen nachgewiesenen Capability-Status; keine stillen No-ops. Die Referenz ist auf Commit `6c583620ff7ad3235b135af7107c0543467eecfa` fixiert.
"
